Line_Item_Quantity,Pack_Price,Unit_Price,Brand,Dosage_Form,Country,Dosage,Item_Description,Weight_Kilograms,PO_SO,Total_Cost
50,400.0,4.0,OraQuick,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",120,SCMS-593,23095.155
10000,27.0,1.35,Stat-Pak,Test kit,Nigeria,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",3045,SCMS-687,298550.58
11500,27.0,1.35,Stat-Pak,Test kit,Nigeria,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",3276,SCMS-687,354661.51
8000,27.0,1.35,Stat-Pak,Test kit,Nigeria,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",2603,SCMS-599,239183.89
22500,12.33,0.41,Generic,Tablet,Vietnam,600mg,"Efavirenz 600mg, tablets, 30 Tabs",2895,SCMS-749,295914.12
800,7.0,0.12,Videx,Chewable/dispersible tablet,Vietnam,25mg,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",161,SCMS-752,8123.01
200,82.2,0.27,Kaletra,Oral solution,Vietnam,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",340,SCMS-10060,18792.399999999998
10000,20.0,0.8,Bioline,Test kit,Tanzania,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",3336,SCMS-10310,228111.62
5000,20.0,0.8,Bioline,Test kit,Tanzania,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",1456,SCMS-10320,114665.37
35065,1.55,0.03,Generic,Capsule,Ethiopia,30mg,"Stavudine 30mg, capsules, 60 Caps",2318,SCMS-11071,61193.52
2220,32.0,1.6,Uni-Gold,Test kit,Guyana,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",732,SCMS-11670,77677.85
4500,32.0,1.6,Uni-Gold,Test kit,Rwanda,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",2300,SCMS-14140,182655.69
400,1.5,0.02,Generic,Capsule,Vietnam,15mg,"Stavudine 15mg, capsules, 60 Caps",83,SCMS-14930,3027.01
9048,27.0,1.35,Stat-Pak,Test kit,Nigeria,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",2985,SCMS-16890,265322.17
3000,79.99,0.8,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",861,SCMS-16900,253124.0
3199,79.99,0.8,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",550,SCMS-16900,264511.02
2000,71.99,0.72,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",455,SCMS-18070,148323.53
70,71.99,0.72,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",16,SCMS-18420,5562.84
1116,70.0,0.7,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",255,SCMS-18440,83548.04000000001
850,71.99,0.72,Determine,Test kit,Uganda,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",194,SCMS-18750,63931.86
520,25.0,0.42,Generic,Tablet,Vietnam,300mg,"Abacavir 300mg, tablets, 60 Tabs",137,SCMS-20181,18281.26
2576,1.51,0.03,Generic,Capsule,Vietnam,30mg,"Stavudine 30mg, capsules, 60 Caps",121,SCMS-20430,6685.719999999999
2464,1.51,0.03,Generic,Capsule,Vietnam,30mg,"Stavudine 30mg, capsules, 60 Caps",114,SCMS-20450,6606.549999999999
100,71.99,0.72,Determine,Test kit,Botswana,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",25,SCMS-22730,7851.56
100,71.99,0.72,Determine,Test kit,Botswana,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",25,SCMS-22770,8248.91
1123,70.0,0.7,Determine,Test kit,Haiti,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",257,SCMS-24060,81637.64
9000,32.0,1.6,Uni-Gold,Test kit,Zambia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",3000,SCMS-25790,323363.76
2016,12.36,0.41,Generic,Tablet,Vietnam,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",120,SCMS-26380,30879.6
12315,27.0,1.35,Stat-Pak,Test kit,Nigeria,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",3508,SCMS-27050,362991.16000000003
50,23.67,0.79,Videx EC,Delayed-release capsules - blister,Uganda,400mg,"Didanosine EC 400mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",2,SCMS-27190,1515.39
1440,7.25,0.12,Generic,Tablet - FDC,Vietnam,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",128,SCMS-27370,12608.07
6998,23.0,23.0,Colloidal Gold,Test kit,Ethiopia,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",4913,SCMS-28690,207386.56
1000,80.0,0.8,Determine,Test kit,Mozambique,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",337,SCMS-29460,83655.98
1000,71.99,0.72,Determine,Test kit,Mozambique,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",296,SCMS-29440,74754.0
862,76.0,1.9,Genie,Test kit,Côte d'Ivoire,300mg,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",963,SCMS-30420,90720.92
5900,50.4,1.68,Atripla,Tablet - FDC,Nigeria,600/200/300mg,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg [Atripla], tablets, 30 Tabs",493,SCMS-26482,299562.98000000004
5500,71.99,0.72,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",1624,SCMS-31390,409367.2
6156,2.4,0.04,Generic,Tablet,Vietnam,150mg,"Lamivudine 150mg, tablets, 60 Tabs",1044,SCMS-31730,18657.59
150,72.0,0.72,Determine,Test kit,Namibia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",46,SCMS-31810,13767.81
50,18.34,0.61,Videx EC,Delayed-release capsules - blister,Uganda,250mg,"Didanosine EC 250mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",2,SCMS-32250,1296.8
3510,23.0,23.0,Colloidal Gold,Test kit,Ethiopia,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",2535,SCMS-32630,100971.97
839,32.0,1.6,Uni-Gold,Test kit,Tanzania,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",284,SCMS-33700,30161.989999999998
5259,80.0,0.8,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1584,SCMS-33830,444320.06
1062,32.0,1.6,Uni-Gold,Test kit,Guyana,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",355,SCMS-35560,38507.9
213,72.0,0.72,Determine,Test kit,Guyana,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",64,SCMS-35570,16449.42
336,7.5,0.12,Generic,Tablet,Vietnam,300mg,"Zidovudine 300mg, tablets, 60 Tabs",18,SCMS-37210,5050.67
386,70.0,0.7,Determine,Test kit,Rwanda,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",88,SCMS-38690,31009.21
1470,41.1,0.34,Aluvia,Tablet,Haiti,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",362,SCMS-40030,63026.09
20,350.0,3.5,OraQuick,Test kit,Botswana,300mg,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",48,SCMS-41880,7698.14
7500,80.0,0.8,Determine,Test kit,Kenya,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2215,SCMS-42961,619150.65
54432,11.79,0.2,Generic,Tablet - FDC,Rwanda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",7278,SCMS-43870,704936.82
180,70.0,0.7,Determine,Test kit,Namibia,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",43,SCMS-44720,15384.810000000001
35616,6.75,0.11,Generic,Tablet - FDC,Vietnam,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",3479,SCMS-45000,250927.30000000002
6552,6.5,0.22,Generic,Tablet,Vietnam,600mg,"Efavirenz 600mg, tablets, 30 Tabs",524,SCMS-45020,47125.18
15960,1.45,0.02,Generic,Capsule,Vietnam,30mg,"Stavudine 30mg, capsules, 60 Caps",1815,SCMS-45070,33118.85
1,350.0,3.5,OraQuick,Test kit,Botswana,300mg,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",3,SCMS-46070,948.1199999999999
44,31.25,1.25,Visitect,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Visitect Kit, 25 Tests",15,SCMS-2,2099.2650000000003
5080,11.0,0.18,Generic,Tablet - FDC,Uganda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",1172,SCMS-157,61565.975000000006
200,163.44,0.61,Viracept,Tablet,Vietnam,250mg,"Nelfinavir (as mesilate) 250mg [Viracept], tablets, 270 Tabs",54,SCMS-171,46760.495
2000,21.0,0.7,First Response,Test kit,Rwanda,300mg,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit, 30 Tests",600,SCMS-288,47804.845
500,40.0,2.0,Uni-Gold,Test kit,Rwanda,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",173,SCMS-290,38019.065
2500,80.0,0.8,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",857354,SCMS-291,205248.185
400,20.0,0.8,Bioline,Test kit,Zambia,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",134,SCMS-352,9054.265
125,139.0,1.39,Capillus,Test kit,Haiti,300mg,"HIV 1/2, Capillus HIV Kit, 100 Tests",78,SCMS-540,22168.325
1500,80.0,0.8,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",512,SCMS-592,124098.29
1000,82.19,0.68,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",226,SCMS-762,85244.96
10000,20.0,0.8,Bioline,Test kit,Tanzania,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",3338,SCMS-10260,228786.06
10000,20.0,0.8,Bioline,Test kit,Tanzania,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",3112,SCMS-10340,223248.02
250,27.0,1.35,Stat-Pak,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",68,SCMS-12370,8472.66
38784,7.0,0.12,Generic,Tablet - FDC,Rwanda,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",4124,SCMS-14221,282422.38
2000,82.2,0.68,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",513,SCMS-14211,170529.35
180,10.28,0.17,Generic,Tablet,Haiti,100/25mg,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",31,SCMS-17670,2764.2200000000003
4300,71.99,0.72,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",979,SCMS-18240,318742.55
476,76.0,1.9,Genie,Test kit,Côte d'Ivoire,300mg,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",522,SCMS-18280,43158.71
3150,32.0,1.6,Uni-Gold,Test kit,Rwanda,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1080,SCMS-18350,116948.33
1116,70.0,0.7,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",256,SCMS-18460,82259.56000000001
1062,32.0,1.6,Uni-Gold,Test kit,Guyana,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",362,SCMS-18510,38755.880000000005
10420,7.4,0.12,Generic,Tablet - FDC,Vietnam,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",1000,SCMS-20390,84757.43
9600,7.4,0.12,Generic,Tablet - FDC,Vietnam,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",920,SCMS-20400,78418.71
1520,82.2,0.68,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",385,SCMS-20410,129537.23000000001
800,82.2,0.68,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",208,SCMS-20420,69314.62
15360,7.4,0.12,Generic,Tablet - FDC,Vietnam,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",1360,SCMS-23310,119258.0
2180,3.21,0.05,Generic,Tablet,Vietnam,200mg,"Nevirapine 200mg, tablets, 60 Tabs",242,SCMS-23320,12890.57
2016,9.25,0.15,Generic,Tablet - FDC,Vietnam,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",185,SCMS-23330,24229.81
400,7.0,0.12,Videx,Chewable/dispersible tablet,Vietnam,25mg,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",81,SCMS-23380,4840.14
2059,70.0,0.7,Determine,Test kit,Haiti,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",470,SCMS-23820,148044.88999999998
5900,32.0,1.6,Uni-Gold,Test kit,Zambia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1989,SCMS-25700,208739.53
1062,32.0,1.6,Uni-Gold,Test kit,Guyana,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1062,SCMS-27040,38014.700000000004
5,32.0,1.6,Uni-Gold,Test kit,Botswana,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",3,SCMS-27750,1385.43
8,70.0,0.7,Determine,Test kit,Botswana,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",5406,SCMS-27760,1120.85
1848,2.9,0.05,Generic,Tablet,Vietnam,200mg,"Nevirapine 200mg, tablets, 60 Tabs",327,SCMS-26171,8539.13
7002,23.0,23.0,Colloidal Gold,Test kit,Ethiopia,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",4922,SCMS-28690,207478.74
7002,23.0,23.0,Colloidal Gold,Test kit,Ethiopia,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",5057,SCMS-28700,205722.09
7002,23.0,23.0,Colloidal Gold,Test kit,Ethiopia,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",5057,SCMS-28720,205651.38
7690,0.01,0.0,Generic,Test kit - Ancillary,Mozambique,300mg,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",2278,SCMS-28730,23820.059999999998
18560,9.1,0.15,Generic,Tablet - FDC,Rwanda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",1698,SCMS-30310,185641.26
650,32.0,1.6,Uni-Gold,Test kit,Namibia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",220,SCMS-30720,27912.18
1678,32.0,1.6,Uni-Gold,Test kit,Tanzania,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",554,SCMS-33690,58612.229999999996
10000,8.0,0.08,Determine,Test kit - Ancillary,Ethiopia,300mg,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",400,SCMS-34310,85012.94
24963,50.4,1.68,Atripla,Tablet - FDC,Tanzania,600/200/300mg,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg [Atripla], tablets, 30 Tabs",2462,SCMS-34690,1264052.5499999998
351,72.0,0.72,Determine,Test kit,Guyana,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",60,SCMS-35550,26419.309999999998
300,20.0,0.8,Bioline,Test kit,Zambia,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",94,SCMS-37770,7217.1900000000005
80,85.0,2.36,ImmunoComb,Test kit,Senegal,300mg,"HIV 1/2, ImmunoComb TriSpot Ag - Ab Kit, 36 Tests",33,SCMS-38270,7625.33
10680,41.1,0.34,Aluvia,Tablet,Tanzania,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",2724,SCMS-38410,452428.46
20,350.0,3.5,OraQuick,Test kit,Botswana,300mg,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",48,SCMS-41890,8133.71
28034,6.98,0.23,Generic,Tablet,Rwanda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",2268,SCMS-43900,215084.21000000002
2000,35.21,0.07,Coartem,Tablet - FDC + blister,Nigeria,20/120mg,"Artemether/Lumefantrine 20/120mg [Coartem], scored tablets, Blister 30 x 18 Tabs",1250,SCMS-43960,87728.09
476,110.0,2.75,Genie,Test kit,Côte d'Ivoire,300mg,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",534,SCMS-44050,61934.149999999994
18,110.0,2.75,Genie,Test kit,Côte d'Ivoire,300mg,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",20,SCMS-44050,4183.3099999999995
6760,32.0,1.6,Uni-Gold,Test kit,Namibia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",2261,SCMS-44970,234387.8
820,89.11,0.33,Invirase,Capsule,Tanzania,200mg,"Saquinavir 200mg [Invirase], capsules, 270 Caps",424,SCMS-46500,76528.25
4,75.0,3.0,Clearview,Test kit,Namibia,300mg,"HIV 1/2, Clearview Complete Kit, 25 Tests",4,SCMS-47160,433.84
31,23.7,0.79,Bioline,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",11,SCMS-3,1340.555
19,29.0,0.97,Reveal,Test kit,Côte d'Ivoire,300mg,"HIV, Reveal G3 Rapid HIV-1 Antibody Test, 30 Tests",13,SCMS-40,1501.065
198,180.82,1.0,Kaletra,Capsule,Vietnam,133.3/33.3mg,"Lopinavir/Ritonavir 133.3/33.3mg [Kaletra], capsules, cool, 2 x 90 Caps",389,SCMS-79,43179.05500000001
16683,3.95,0.07,Generic,Tablet,Côte d'Ivoire,150mg,"Lamivudine 150mg, tablets, 60 Tabs",1498,SCMS-103,86245.46500000001
602,2.35,0.04,Generic,Capsule,Guyana,15mg,"Stavudine 15mg, capsules, 60 Caps",37,SCMS-122,2074.755
6349,3.35,0.06,Generic,Tablet,Uganda,150mg,"Lamivudine 150mg, tablets, 60 Tabs",369,SCMS-159,23983.175000000003
98400,3.35,0.06,Generic,Tablet,Vietnam,150mg,"Lamivudine 150mg, tablets, 60 Tabs",4300,SCMS-167,357653.795
1700,10.5,0.18,Generic,Chewable/dispersible tablet,Vietnam,100mg,"Didanosine 100mg, chewable/dispersible tablets, 60 Tabs",356,SCMS-476,32922.635
1320,180.82,1.51,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",304,SCMS-172,252226.055
230,80.0,0.8,Determine,Test kit,Guyana,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",38681,SCMS-225,19292.075
40,40.0,2.0,Uni-Gold,Test kit,Nigeria,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",14,SCMS-228,2404.1150000000002
700,139.0,1.39,Capillus,Test kit,Tanzania,300mg,"HIV 1/2, Capillus HIV Kit, 100 Tests",488,SCMS-367,100504.615
1000,32.0,1.6,Uni-Gold,Test kit,Guyana,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",337,SCMS-526,37331.005
1500,32.0,1.6,Uni-Gold,Test kit,Guyana,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",515,SCMS-765,56653.600000000006
300,71.99,0.72,Determine,Test kit,Guyana,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",69,SCMS-767,23030.16
300,0.01,0.0,Generic,Test kit - Ancillary,Haiti,300mg,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",24,SCMS-10080,243.0
2000,23.5,0.78,Bioline,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",750,SCMS-12400,55036.899999999994
1400,16.5,0.55,First Response,Test kit,Rwanda,300mg,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit, 30 Tests",405,SCMS-13020,26753.91
1000,82.2,0.68,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",249,SCMS-14210,85452.44
1500,71.99,0.72,Determine,Test kit,Rwanda,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",340,SCMS-14630,117637.67
2,139.0,1.39,Capillus,Test kit,Haiti,300mg,"HIV 1/2, Capillus HIV Kit, 100 Tests",1,SCMS-15480,1175.96
450,32.0,1.6,Uni-Gold,Test kit,Botswana,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",155,SCMS-16720,16048.12
7301,27.0,1.35,Stat-Pak,Test kit,Nigeria,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",2093,SCMS-16890,213479.34
1436,71.99,0.72,Determine,Test kit,Benin,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",327,SCMS-17280,110230.54999999999
659,20.0,0.8,Bioline,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",206,SCMS-18300,15563.96
7,350.0,3.5,OraQuick,Test kit,Lesotho,300mg,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",17,SCMS-18370,3041.55
200,71.99,0.72,Determine,Test kit,Botswana,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",46,SCMS-18730,15449.220000000001
850,0.01,0.0,Generic,Test kit - Ancillary,Uganda,300mg,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",56,SCMS-18750,368.51
1275,27.0,1.35,Stat-Pak,Test kit,Uganda,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",483,SCMS-18900,38673.96
85,32.0,1.6,Uni-Gold,Test kit,Uganda,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",85,SCMS-18910,3978.33
331,76.0,1.9,Genie,Test kit,Côte d'Ivoire,300mg,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",366,SCMS-19100,33112.229999999996
500,25.0,0.42,Generic,Tablet,Vietnam,300mg,"Abacavir 300mg, tablets, 60 Tabs",124,SCMS-20200,17737.59
2016,13.66,0.46,Generic,Tablet,Vietnam,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",122,SCMS-20341,30447.06
250,71.99,0.72,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",57,SCMS-21270,19822.98
3024,9.25,0.15,Generic,Tablet - FDC,Vietnam,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",703,SCMS-23340,38373.619999999995
1040,82.2,0.68,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",251,SCMS-23350,88144.67
9576,2.6,0.04,Generic,Tablet,Vietnam,150mg,"Lamivudine 150mg, tablets, 60 Tabs",889,SCMS-23440,32822.24
121,139.0,1.39,Capillus,Test kit,Haiti,300mg,"HIV 1/2, Capillus HIV Kit, 100 Tests",100,SCMS-23800,18218.76
84,139.0,1.39,Capillus,Test kit,Haiti,300mg,"HIV 1/2, Capillus HIV Kit, 100 Tests",54,SCMS-23920,12566.39
4327,70.0,0.7,Determine,Test kit,Rwanda,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",986,SCMS-25140,329949.23
1396,71.99,0.72,Determine,Test kit,Zimbabwe,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",414,SCMS-25300,106476.15999999999
15960,2.4,0.04,Generic,Tablet,Vietnam,150mg,"Lamivudine 150mg, tablets, 60 Tabs",755,SCMS-26170,44974.31
5040,12.36,0.41,Generic,Tablet,Vietnam,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",301,SCMS-26370,67277.53
132,15.08,0.06,Ziagen,Oral solution,Tanzania,20mg/ml,"Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml",65,SCMS-26640,2626.74
7,26.35,0.03,Generic,Tablet - FDC,Nigeria,500/25mg,"Sulfadoxine/Pyrimethamine 500/25mg, tablets, 1000 Tabs",488,SCMS-26840,4589.65
8485,27.0,1.35,Stat-Pak,Test kit,Nigeria,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",2441,SCMS-27050,251773.35
6,82.2,0.68,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",9,SCMS-27290,3204.15
880,23.5,0.39,Generic,Tablet,Vietnam,300mg,"Abacavir 300mg, tablets, 60 Tabs",331,SCMS-27320,23492.37
280,7.0,0.12,Videx,Chewable/dispersible tablet,Vietnam,25mg,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",60,SCMS-27340,3479.89
6998,23.0,23.0,Colloidal Gold,Test kit,Ethiopia,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",5057,SCMS-28720,205559.24
1174,70.0,0.7,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",275,SCMS-29160,86326.49
30,6.57,0.01,Generic,Tablet,Haiti,150mg,"Chloroquine 150mg base (as phosphate), [DON] tablets, 1000 Tabs",3221,DSCM-10090,21213.260000000002
1174,70.0,0.7,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",268,SCMS-30430,87584.6
6966,2.4,0.04,Generic,Tablet,Vietnam,150mg,"Lamivudine 150mg, tablets, 60 Tabs",1068,SCMS-31720,20645.38
4916,32.0,1.6,Uni-Gold,Test kit,Mozambique,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1651,SCMS-31770,180920.50999999998
2500,32.0,1.6,Uni-Gold,Test kit,Ethiopia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",844,SCMS-32400,88258.37
8964,27.0,1.35,Stat-Pak,Test kit,Ethiopia,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",3231,SCMS-32410,258121.57
